ori_tweet,rewrite_tweet,label
"One candidate wants to cut health programs, the other wants to expand them. https://t.co/mpAIa02B4F # via @HuffPostPol  #TrumpKilledMyMom #TrumpKilledMyDad #TrumpKilledMyHusband #TrumpKilledMyWife #TrumpKilledMySon #TrumpKilledMyDaughter #TrumpKilledMyUncle #TrumpKilledMySister","🚨 Election Alert! 🚨 One candidate's heartless cuts will leave us sick & broken, while the other will provide the care we deserve. Choose wisely! #healthcarematters #voteforthepeople #TrumpcareDisaster",gemini
I'm sure streamers with larger accounts than mine have lost 10s of thousands of dollars for playing a live feed of The President because Universal  @UMG - Against the will of their artists - lets Trump use their songs and dance to them in public.   #streamersconnect #streamers,"🚨 Attention #streamers! 🚨

Tired of losing $$$ playing live feeds of #ThePresident? @UMG is letting Trump dance to their artists' songs despite their objections. #streamersconnect #StandUpForArtists",gemini
@MyDesiSelf @KamalaHarris This tweet makes me want to vote for Trump. This photo makes me want to vote 3rd party https://t.co/6UbfKAstuE,"Yo @KamalaHarris, this tweet got me torn between voting for Trump and going third party. Gotta say, this photo is a real head-scratcher #Election2020 #PoliticalDilemma",gemini
"Rasmussen was the best in 2016 to predict the vote for Trump/Hillery.  Do @DRNyheder , @tv2newsdk , @jyllandsposten , @BerlingskeBreak  Think they can hide the Biden email for ever?  At day 6 still no Biden email news by Danish state supported media","#Election2020: Rasmussen nailed Trump's win in '16, but where's the scoop on Biden's emails? Wake up, @DRNyheder, @tv2newsdk, @jyllandsposten, @BerlingskeBreak—don't try to bury the truth! #NoMoreCoverUps",gemini
Over 200 US Ambassadors  Admirals &amp; Generals wrote to #Trump urging him not to appoint Gina #Haspel as @CIA Director due to her involvement in torture at @CIA black sites &amp; destruction of torture tapes  He did anyway!. #SaveJulian #DontExtraditeAssange    https://t.co/SGdsBubh7S,"🚨 #TortureGate2020! 🚨 Despite warnings from 200+ ambassadors, admirals, and generals about Gina Haspel's shady past, #Trump went ahead and appointed her anyway. #TruthOverTrump #SaveJulian #AssangeRights",gemini
@the_resistor @JohnBrennan @realDonaldTrump @JoeBiden @SenKamalaHarris Good luck with that. Biden has no chance of winning. NO CHANCE!!! https://t.co/xNTBwXx9Mw,"#Election2020 is all about the choice between a tyrant and a leader. Biden might not be perfect, but he's light years ahead of Trump when it comes to integrity, competence, and compassion. #BidenHarris2020",gemini
"“When you type Donald Trump in Google it’s all negative &amp; when you type in Joe Biden it’s all positive.-James Okeefe  “it’s skewed by owners &amp; drivers of the algorithms. If Trump wins, there will be riots, if the left wins, they will be ecstatic.” Lakhker https://t.co/N1RlHm35O1","#Election2020: Google biased? Search results for Trump all bad, Biden all good? Hmm, not buying it. Guess the algorithms have their own political agenda. #riots #biasedmedia",gemini
"🇺🇸 KANSAS CITY TRUMP PARADE 📅 Sat, October 24, 2020 ⌚️ 2:00 PM – 4:00 PM CD  NW I435 &amp; I70 10607 Parallel Pkwy Kansas City, KS 66109  🇺🇸 Arrive around 11:30 &amp; hang out prior to the parade. https://t.co/RAFtusRuJ8","Woohoo! Let's show our love for Trump in KC tomorrow at 2 PM! 🇺🇸🚗🏁 Meet up at NW I435 & I70 at 11:30 to get the party started. Grab your Trump gear, make some signs, and let's make our voices heard! #Trump2020 #KC #MAGA",gemini
"@MRKR file under ""No kidding-- everyone with half a brain knew this would happen"" That's why despite trump demanding we 'Liberate' and ""open up"", no one is buying. Ex: I need a new car. I could get one w/ no money down. But my job keeps changing &amp; I don't feel financially secure enuf","#Election2020: Trump's ""Liberate!"" cries fall on deaf ears as Americans prioritize financial security. Who wants a new car when the future is uncertain? #SmartMoneyMoves",gemini
Thanks for hand delivering your mail ballots the other day! We love the sticker placement. Travis County voters- listen to Willie and Annie Nelson and vote early!,Howdy y'all! Just voted early in Travis County! 🤠 Willie and Annie Nelson got it right - it's crucial we make our voices heard. Head to the polls and vote like a true Texan! Every vote counts! 🗳️ #VoteEarly #ATX #TexasStrong,gemini
Bernie Sanders voted against:  • DOMA • NAFTA • Iraq War • China PNTR • PATRIOT Act • Welfare reform • Bankruptcy reform • Bailing out Wall Street • Repeal of Glass-Steagall • Secure Fence Act of 2006 • 1996 Telecommunications Act  Joe Biden voted in favor of them all.,"#2020Election: Sanders vs Biden on key votes? Check it! Sanders: Against the grain on DOMA, NAFTA, Iraq War, Bank bailouts, Glass-Steagall repeal, & more! Biden: A different story, voting yes on these same issues. Who's on your side? #Progressive #Moderate #Vote2020",gemini
"As you know, this upcoming debate allows the moderator to hit a mute button. Will be interesting to see if Trump can be muted, or if pressing the button will just make him speak louder. Biden should have held out for electrification.",Trump's mute button: ineffective or just gonna fuel his ego? Biden missed the chance for an electrifying debate! #MuteOrMeg? #PresidentialDebate,gemini
These people need to take this stain to their graves,Let's not stoop to their level. We must rise above hate and divisions. #Unity #Democracy #2020Election,gemini
I thought that @CNN did a wonderful job today with their piece explaining why they cover the corona virus. They showed empathy and respect for the experience of the American people. Something Donald Trump has failed at repeatedly. Well done @CNN,"CNN's coverage of COVID-19 was on point! They showed compassion and understanding, unlike Trump's constant fumbles. Way to go, #CNN! #EmpathyWins #TrumpFails",gemini
@realDonaldTrump We love President Trump! Best President ever!  🇺🇸 ❤️,#Trump2020! The greatest president ever! 🇺🇸💪 He's making America great again! #MAGA #KeepAmericaGreat,gemini
"🚨Trump’s public financial disclosures described the $17.5 million as “management fees and other contract payments.”  Although his company had a buyout of its management contract for the NY Soho Hotel in 2017, that was only ~$6 million.  Where did the $11.5 million come from⁉️ https://t.co/g7xLJn0LI6",🚨 Trump's $$$💰 secret?! His financial disclosures show a mysterious $11.5 million... 👀 Curious where that came from when the buyout was only 6 mil? Someone check under the hood of his shady biz deals! #MoneyTrailMystery #TrumpSecrets,gemini
"If this is true, there had better be an explanation stat.","🧐 If the allegations of election irregularities hold water, we need answers pronto! Transparency is paramount in our democracy, and any hint of foul play must be fully investigated. #ElectionIntegrity #TruthMatters",gemini
Did everyone forget that Trump drove record voter turnout in the Republican primary while running essentially unopposed?  People got up and voted even when they had no reason to except enthusiasm.,#POTUS2020: Remember when Trump annihilated the competition in the GOP primary with record-breaking enthusiasm? Voters rallied even without a challenge. That's the power of #Trump2020! #MAGA #VoteRed,gemini
"NEW: First Lady Melania Trump will no longer travel to Erie, PA tonight with her husband due to a “lingering cough” from her bout with coronavirus, per her Chief of Staff @StephGrisham45.","#MelaniaNoShow: FLOTUS cancels Erie trip due to ""lingering cough,"" but no worries, she's not contagious anymore! 🙄 #Election2020 #TrumpTrain",gemini
"looks like joe biden's ""interns"" know how to internet https://t.co/xkbLRyQnEa","Biden's ""interns"" are running circles around Trump's campaign! #Biden2020 #WeHaveAPlan #YouCanCountOnJoe",gemini
Joe #Biden’s Green #Energy Plan Would Effectively Wipe Out #Pennsylvania #Fracking #CorruptJoeBiden #Elections2020  https://t.co/wUdrALLsZg,"Biden’s #GreenEnergy plan means more #jobs and cleaner air for #Pennsylvania! Our future is green, and Biden is the leader who can get us there. #Biden2020 #ClimateAction #ProtectOurPlanet",gemini
Saw that Tiffany Trump is trending on Twitter. Saw all the haters.  But Tiffany Trump still drew a larger crowd than Joe Biden or Kamala Harris could draw!  Jealous much?  #VoteRedToSaveAmerica2020  #VoteTrumpToSaveAmerica https://t.co/HfVs1w30hx,"#TiffanyTrump crushed it today!  Despite the haters, she brought in more peeps than Biden and Kamala could even dream of.  #VoteRedToSaveAmerica2020 #VoteTrumpToSaveAmerica  Jealous much? https://t.co/HfVs1w30hx",gemini
"🚨ANOTHER BOMBSHELL🚨  Hunter Biden business partners' emails show his role in their companies: how the Biden name is ""a form of currency,"" and bragged about a ""direct...pipeline"" to Obama-Biden White House.  https://t.co/90sMk6TFzL","🚨BOMBSHELL!🚨

Hunter Biden's emails reveal he's been cashing in on the Biden name, using it like a VIP card to the Obama-Biden White House. This is corruption at its finest! #BidenCrimeFamily #RiggedElection",gemini
"Start with #HunterBidenEmails unless and until the @JoeBiden campaign can credibly deny computer belongs to Hunter or allege it’s contents have been altered, then computer should be front and center in campaign. https://t.co/YDnwNkB5Jj","🚨 #HunterBidenEmails SCANDAL 🚨

Dems can't hide from the truth any longer! @JoeBiden, you either own up to your son's dirty dealings or this computer will haunt your campaign! #RiggedElection #ExposeTheCorruption",gemini
Ex-Trump Fundraiser Broidy Pleads Guilty to Illegal Lobbying  Broidy admits plot to squelch U.S. probe into 1MDB scandal  Goldman Sachs nearing $2 billion criminal accord over 1MDB https://t.co/r4NrSgcZFy,"BREAKING! #Trump fundraiser #Broidy pleads guilty to illegal lobbying 💰💰💰 and admits to trying to shut down the #1MDB investigation! 🙈 Meanwhile, #GoldmanSachs is set to pay billions in fines for their role in the scandal. Justice served? ⚖️ #Election2020",gemini
VERY IMPORTANT info about Hunter Biden and what videos are found on a hard drive   Also mentioned in these videos is about all the congressmen who have been working deals with the CCP.   4 videos. Watch right now. https://t.co/fvJkDfmxOl,🚨BREAKING!🚨 Leaked videos reveal Hunter Biden's dark secrets and the shocking ties between Congress and the CCP. Uncover the truth! 4 must-watch videos: https://t.co/fvJkDfmxOl #Election2020Exposed #TruthBombs,gemini
Can anyone play the video. Or did Twitter already censor it? https://t.co/7oH3VTZkZP,#Election2020: Video claims to reveal hidden truths. Is it real or a hoax? Stay tuned! #MediaScrutiny #TruthVsFake,gemini
It's Election Day in PA. Two weeks from today (NOVEMBER 3rd) is the Last Election Day this year.   Every day in between is also Election Day.   #VOTE. By mail or in person. Just VOTE. Don't let anything stop you. #PA17,"🚨 ATTENTION PA! 🚨 📢 Today's Election Day, but don't snooze! ⏰ From now until Nov 3rd, it's Election Day every day. #NoExcuses 🙅‍♀️ Vote by mail or in person. #PA17 #MakeYourVoiceHeard",gemini
"Three days before the Trump-Pence inauguration, why did Joe Biden take an unusual trip to Ukraine? https://t.co/YmogVfQyM8","Yo, what's the deal with Biden's secret trip to Ukraine just days before Trump took office? Shady? Or just a casual vacay? Let's dig deeper. #ElectionMystery #UkraineVisit",gemini
Ron Johnson asks Secret Service to verify Hunter Biden's travel history after email bombshell  https://t.co/uFxFhOtYkb,"🚨 #HunterGate! Ron Johnson drops bomb on #SecretService, demanding answers on Hunter Biden's suspicious travels! #BidenCrimeFamilyExposed 💣 https://t.co/uFxFhOtYkb",gemini
"Odd: @CAGOP's Voter Education page says a voter and ballot collector ""must fill out the authorization section.""  Its attorney argued the exact opposite during last week's press call: ""The Secretary of State is simply wrong that a ballot dropped in a box myst be signed... 1/ https://t.co/DC2oJolbdN https://t.co/qIAiRUASEU","#ElectionIntegrityFail: CAGOP's contradictions on ballot drop-off spark confusion. Their website claims authorization is mandatory, but their lawyer insists it's not necessary. Who should we believe? #FlipFlopGate #VoteSafe #ProtectOurVote",gemini
"A Biden win could be bullish for the Chinese yuan, analysts say https://t.co/zjjIRzDKxY",Hold your yuan! 💰 Experts predict a Biden victory could be a green light for China's currency to shine. #Election2020 #YuanPower #GlobalMarketMoves,gemini
Trump has mishandled campaign money the same has he has mishandled all of his business. Trump is an expert on losing money.,"#TrumpFail: Looks like The Donald can't handle his cash flow any better than he's handling the country! 🤦‍♂️💸 Is Trump in over his head with this election, or what? #MoneyMismanagement",gemini
